Date,Load (MW)
8/21/2015,11849
8/22/2015,11304
8/22/2015,10886
8/22/2015,10642
8/22/2015,10723
8/22/2015,11013
8/22/2015,11073
8/22/2015,11574
8/22/2015,12071
8/22/2015,12377
8/22/2015,12677
8/22/2015,12921
8/22/2015,13263
8/22/2015,13708
8/22/2015,14043
8/22/2015,14531
8/22/2015,15039
8/22/2015,15361
8/22/2015,15349
8/22/2015,14990
8/22/2015,14910
8/22/2015,14262
8/22/2015,13320
8/22/2015,12300
8/22/2015,11545
8/23/2015,11004
8/23/2015,10593
8/23/2015,10326
8/23/2015,10229
8/23/2015,10285
8/23/2015,10410
8/23/2015,10477
8/23/2015,11138
8/23/2015,11632
8/23/2015,11933
8/23/2015,12285
8/23/2015,12314
8/23/2015,12768
8/23/2015,13343
8/23/2015,13928
8/23/2015,14487
8/23/2015,14868
8/23/2015,15016
8/23/2015,14809
8/23/2015,14923
8/23/2015,14277
8/23/2015,13098
8/23/2015,11963
8/23/2015,11196
8/24/2014,10751
8/24/2014,10456
8/24/2014,10330
8/24/2014,10537
8/24/2014,11052
8/24/2014,12075
8/24/2014,12784
8/24/2014,13197
8/24/2014,13440
8/24/2014,13778
8/24/2014,14019
8/24/2014,14440
8/24/2014,15030
8/24/2014,15506
8/24/2014,16208
8/24/2014,16869
8/24/2014,17127
8/24/2014,17056
8/24/2014,17070
8/24/2014,16478
8/24/2014,15490
8/24/2014,14029
8/24/2014,12723
8/24/2014,11829
8/25/2014,11292
8/25/2014,10913
8/25/2014,10735
8/25/2014,10852
8/25/2014,11304
8/25/2014,12288
8/25/2014,12844
8/25/2014,13261
8/25/2014,13533
8/25/2014,13903
8/25/2014,14182
8/25/2014,14590
8/25/2014,15398
8/25/2014,16194
8/25/2014,16851
8/25/2014,17428
8/25/2014,17424
8/25/2014,17425
8/25/2014,16961
8/25/2014,16784
8/25/2014,15789
8/25/2014,14308
8/25/2014,12945
8/25/2014,12036
8/26/2014,11429
8/26/2014,10989
8/26/2014,10790
8/26/2014,10881
8/26/2014,11349
8/26/2014,12293
8/26/2014,12967
8/26/2014,13292
8/26/2014,13669
8/26/2014,13714
8/26/2014,14596
8/26/2014,15075
8/26/2014,15951
8/26/2014,16750
8/26/2014,17377
8/26/2014,17863
8/26/2014,18002
8/26/2014,17772
8/26/2014,17399
8/26/2014,17224
8/26/2014,16149
8/26/2014,14654
8/26/2014,13272
8/26/2014,12328
8/27/2014,11673
8/27/2014,11441
8/27/2014,11341
8/27/2014,11357
8/27/2014,11525
8/27/2014,12478
8/27/2014,13083
8/27/2014,13651
8/27/2014,14289
8/27/2014,14949
8/27/2014,15629
8/27/2014,16325
8/27/2014,17293
8/27/2014,18065
8/27/2014,18627
8/27/2014,19163
8/27/2014,19250
8/27/2014,18902
8/27/2014,18402
8/27/2014,18135
8/27/2014,17003
8/27/2014,15382
8/27/2014,13871
8/27/2014,12843
8/28/2014,12128
8/28/2014,11617
8/28/2014,11337
8/28/2014,11396
8/28/2014,11863
8/28/2014,12739
8/28/2014,13399
8/28/2014,14062
8/28/2014,14760
8/28/2014,15557
8/28/2014,16443
8/28/2014,17277
8/28/2014,18316
8/28/2014,19073
8/28/2014,19717
8/28/2014,20103
8/28/2014,19860
8/28/2014,19122
8/28/2014,18290
8/28/2014,17827
8/28/2014,16757
8/28/2014,15466
8/28/2014,14254
8/28/2014,13255
8/29/2014,12499
8/29/2014,11967
8/29/2014,11572
8/29/2014,11437
8/29/2014,11563
8/29/2014,11918
8/29/2014,12278
8/29/2014,12773
8/29/2014,13322
8/29/2014,13721
8/29/2014,14033
8/29/2014,14336
8/29/2014,14677
8/29/2014,15046
8/29/2014,15416
8/29/2014,15645
8/29/2014,15752
8/29/2014,15595
8/29/2014,15210
8/29/2014,15183
8/29/2014,14560
8/29/2014,13831
8/29/2014,12853
8/29/2014,12079
8/30/2014,11505
8/30/2014,11066
8/30/2014,10612
8/30/2014,10501
8/30/2014,10560
8/30/2014,10692
8/30/2014,10917
8/30/2014,11548
8/30/2014,11894
8/30/2014,12102
8/30/2014,12269
8/30/2014,12498
8/30/2014,12854
8/30/2014,13295
8/30/2014,13508
8/30/2014,14089
8/30/2014,14565
8/30/2014,14674
8/30/2014,14540
8/30/2014,14720
8/30/2014,14065
8/30/2014,12950
8/30/2014,12040
8/30/2014,11497
8/31/2014,11030
8/31/2014,10719
8/31/2014,10596
8/31/2014,10744
8/31/2014,11246
8/31/2014,12099
8/31/2014,12535
8/31/2014,12989
8/31/2014,13388
8/31/2014,13838
8/31/2014,14227
8/31/2014,14575
8/31/2014,15183
8/31/2014,15830
8/31/2014,16375
8/31/2014,16863
8/31/2014,17039
8/31/2014,16831
8/31/2014,16346
8/31/2014,16158
8/31/2014,15094
8/31/2014,13765
8/31/2014,12569
8/31/2014,11783
9/1/2014,11225
9/1/2014,10843
9/1/2014,10658
9/1/2014,10726
9/1/2014,11231
9/1/2014,12127
9/1/2014,12781
9/1/2014,13144
9/1/2014,13532
9/1/2014,13953
9/1/2014,14215
9/1/2014,14551
9/1/2014,15072
9/1/2014,15637
9/1/2014,16163
9/1/2014,16650
9/1/2014,16752
9/1/2014,16507
9/1/2014,16076
9/1/2014,15931
9/1/2014,14995
9/1/2014,13713
9/1/2014,12499
9/1/2014,11672
9/2/2014,11144
9/2/2014,10821
9/2/2014,10668
9/2/2014,10752
9/2/2014,11145
9/2/2014,12082
9/2/2014,12681
9/2/2014,13168
9/2/2014,13522
9/2/2014,13802
9/2/2014,13991
9/2/2014,14126
9/2/2014,14588
9/2/2014,14704
9/2/2014,15070
9/2/2014,15390
9/2/2014,15478
9/2/2014,15319
9/2/2014,15081
9/2/2014,15127
9/2/2014,14277
9/2/2014,13218
9/2/2014,12163
9/2/2014,11387
9/3/2014,10923
9/3/2014,10609
9/3/2014,10492
9/3/2014,10603
9/3/2014,11026
9/3/2014,11902
9/3/2014,12430
9/3/2014,12954
9/3/2014,13306
9/3/2014,13471
9/3/2014,13579
9/3/2014,13582
9/3/2014,13891
9/3/2014,14180
9/3/2014,14463
9/3/2014,14782
9/3/2014,14646
9/3/2014,14473
9/3/2014,14403
9/3/2014,14563
9/3/2014,13804
9/3/2014,12767
9/3/2014,11744
9/3/2014,11041
9/4/2014,10610
9/4/2014,10582
9/4/2014,10575
9/4/2014,10684
9/4/2014,10977
9/4/2014,11563
9/4/2014,12162
9/4/2014,12418
9/4/2014,12898
9/4/2014,13098
9/4/2014,13114
9/4/2014,13150
9/4/2014,13375
9/4/2014,13251
9/4/2014,13385
9/4/2014,13650
9/4/2014,13765
9/4/2014,13690
9/4/2014,13646
9/4/2014,13796
9/4/2014,13160
9/4/2014,12329
9/4/2014,11508
9/4/2014,10858
9/5/2014,10662
9/5/2014,10520
9/5/2014,10348
9/5/2014,10307
9/5/2014,10458
9/5/2014,10771
9/5/2014,10957
9/5/2014,11637
9/5/2014,11885
9/5/2014,11970
9/5/2014,11958
9/5/2014,11976
9/5/2014,12162
9/5/2014,12405
9/5/2014,12697
9/5/2014,12963
9/5/2014,12914
9/5/2014,13012
9/5/2014,13119
9/5/2014,13297
9/5/2014,12747
9/5/2014,12007
9/5/2014,11199
9/5/2014,10796
9/6/2014,10496
9/6/2014,10194
9/6/2014,9993
9/6/2014,9931
9/6/2014,10003
9/6/2014,10181
9/6/2014,10208
9/6/2014,10513
9/6/2014,10801
9/6/2014,11021
9/6/2014,11478
9/6/2014,11658
9/6/2014,11800
9/6/2014,11784
9/6/2014,12231
9/6/2014,12877
9/6/2014,13414
9/6/2014,13632
9/6/2014,13554
9/6/2014,13584
9/6/2014,12942
9/6/2014,12045
9/6/2014,11141
9/6/2014,10418
9/7/2014,9958
9/7/2014,9654
9/7/2014,9477
9/7/2014,9442
9/7/2014,9573
9/7/2014,9805
9/7/2014,10011
9/7/2014,10475
9/7/2014,10923
9/7/2014,11421
9/7/2014,11834
9/7/2014,12307
9/7/2014,12952
9/7/2014,13717
9/7/2014,14559
9/7/2014,15298
9/7/2014,15886
9/7/2014,15999
9/7/2014,15769
9/7/2014,15551
9/7/2014,14480
9/7/2014,13083
9/7/2014,11865
9/7/2014,11352
9/8/2014,10944
9/8/2014,10598
9/8/2014,10440
9/8/2014,10603
9/8/2014,10956
9/8/2014,11675
9/8/2014,12423
9/8/2014,13244
9/8/2014,13700
9/8/2014,14236
9/8/2014,14524
9/8/2014,15117
9/8/2014,16042
9/8/2014,16972
9/8/2014,17868
9/8/2014,18601
9/8/2014,18957
9/8/2014,18811
9/8/2014,18329
9/8/2014,17789
9/8/2014,16417
9/8/2014,14685
9/8/2014,13208
9/8/2014,12222
9/9/2014,11593
9/9/2014,11142
9/9/2014,10904
9/9/2014,10976
9/9/2014,11362
9/9/2014,12655
9/9/2014,12998
9/9/2014,13475
9/9/2014,14074
9/9/2014,14797
9/9/2014,15579
9/9/2014,16369
9/9/2014,17440
9/9/2014,18385
9/9/2014,19197
9/9/2014,19850
9/9/2014,20071
9/9/2014,19738
9/9/2014,19375
9/9/2014,18837
9/9/2014,17335
9/9/2014,15430
9/9/2014,13871
9/9/2014,12772
9/10/2014,12081
9/10/2014,11581
9/10/2014,11424
9/10/2014,11685
9/10/2014,11994
9/10/2014,12748
9/10/2014,13774
9/10/2014,13989
9/10/2014,14593
9/10/2014,15392
9/10/2014,16205
9/10/2014,17066
9/10/2014,18148
9/10/2014,18931
9/10/2014,19647
9/10/2014,20094
9/10/2014,20094
9/10/2014,19708
9/10/2014,19356
9/10/2014,18785
9/10/2014,17315
9/10/2014,15491
9/10/2014,13844
9/10/2014,12737
9/11/2014,11981
9/11/2014,11449
9/11/2014,11157
9/11/2014,11294
9/11/2014,11820
9/11/2014,12591
9/11/2014,13218
9/11/2014,13729
9/11/2014,14331
9/11/2014,14976
9/11/2014,15653
9/11/2014,16266
9/11/2014,17156
9/11/2014,17888
9/11/2014,18403
9/11/2014,18890
9/11/2014,18848
9/11/2014,18277
9/11/2014,17925
9/11/2014,17380
9/11/2014,16252
9/11/2014,14787
9/11/2014,13477
9/11/2014,12428
9/12/2014,11783
9/12/2014,11307
9/12/2014,10979
9/12/2014,10866
9/12/2014,11160
9/12/2014,11671
9/12/2014,11818
9/12/2014,12082
9/12/2014,12402
9/12/2014,12851
9/12/2014,13308
9/12/2014,13706
9/12/2014,14042
9/12/2014,14191
9/12/2014,14351
9/12/2014,14452
9/12/2014,14492
9/12/2014,14470
9/12/2014,14726
9/12/2014,14664
9/12/2014,14061
9/12/2014,13424
9/12/2014,12333
9/12/2014,11670
9/13/2014,11262
9/13/2014,11024
9/13/2014,11134
9/13/2014,10914
9/13/2014,10838
9/13/2014,10983
9/13/2014,11029
9/13/2014,11508
9/13/2014,11999
9/13/2014,12479
9/13/2014,12780
9/13/2014,13017
9/13/2014,13646
9/13/2014,14232
9/13/2014,14785
9/13/2014,15288
9/13/2014,15575
9/13/2014,15486
9/13/2014,15490
9/13/2014,15221
9/13/2014,14271
9/13/2014,12989
9/13/2014,11893
9/13/2014,11124
9/14/2014,10983
9/14/2014,10821
9/14/2014,10700
9/14/2014,10854
9/14/2014,11439
9/14/2014,12548
9/14/2014,13022
9/14/2014,13276
9/14/2014,13669
9/14/2014,14189
9/14/2014,14457
9/14/2014,14431
9/14/2014,14187
9/14/2014,14150
9/14/2014,14123
9/14/2014,13989
9/14/2014,13937
9/14/2014,13992
9/14/2014,14385
9/14/2014,14336
9/14/2014,13668
9/14/2014,12665
9/14/2014,11731
9/14/2014,11447
9/15/2014,11097
9/15/2014,10760
9/15/2014,10687
9/15/2014,10784
9/15/2014,11285
9/15/2014,12404
9/15/2014,13028
9/15/2014,13261
9/15/2014,13363
9/15/2014,13479
9/15/2014,13584
9/15/2014,13440
9/15/2014,13688
9/15/2014,13757
9/15/2014,13580
9/15/2014,13750
9/15/2014,13683
9/15/2014,13714
9/15/2014,14041
9/15/2014,13967
9/15/2014,13278
9/15/2014,12176
9/15/2014,11224
9/15/2014,11006
9/16/2014,10655
9/16/2014,10345
9/16/2014,10227
9/16/2014,10433
9/16/2014,10974
9/16/2014,11963
9/16/2014,12547
9/16/2014,12836
9/16/2014,13032
9/16/2014,13182
9/16/2014,13247
9/16/2014,13235
9/16/2014,13248
9/16/2014,13366
9/16/2014,13439
9/16/2014,13531
9/16/2014,13596
9/16/2014,13718
9/16/2014,13900
9/16/2014,13745
9/16/2014,13198
9/16/2014,12369
9/16/2014,11539
9/16/2014,11013
9/17/2014,10678
9/17/2014,10404
9/17/2014,10317
9/17/2014,10461
9/17/2014,11003
9/17/2014,12020
9/17/2014,12680
9/17/2014,12931
9/17/2014,12991
9/17/2014,13072
9/17/2014,12969
9/17/2014,12859
9/17/2014,13014
9/17/2014,13129
9/17/2014,13413
9/17/2014,13720
9/17/2014,13886
9/17/2014,13890
9/17/2014,13942
9/17/2014,14102
9/17/2014,13579
9/17/2014,12522
9/17/2014,11794
9/17/2014,11339
9/18/2014,10945
9/18/2014,10649
9/18/2014,10523
9/18/2014,10719
9/18/2014,11001
9/18/2014,11838
9/18/2014,12496
9/18/2014,12819
9/18/2014,13260
9/18/2014,13271
9/18/2014,13320
9/18/2014,13258
9/18/2014,13258
9/18/2014,13588
9/18/2014,13902
9/18/2014,14305
9/18/2014,14442
9/18/2014,14278
9/18/2014,14313
9/18/2014,14128
9/18/2014,13394
9/18/2014,12494
9/18/2014,11541
9/18/2014,10808
9/19/2014,10335
9/19/2014,10302
9/19/2014,10124
9/19/2014,10082
9/19/2014,10255
9/19/2014,10603
9/19/2014,10822
9/19/2014,11280
9/19/2014,11499
9/19/2014,11559
9/19/2014,11871
9/19/2014,12226
9/19/2014,12712
9/19/2014,13358
9/19/2014,14025
9/19/2014,14609
9/19/2014,15099
9/19/2014,15119
9/19/2014,15013
9/19/2014,14623
9/19/2014,13776
9/19/2014,12782
9/19/2014,11848
9/19/2014,11077
9/20/2014,10475
9/20/2014,10075
9/20/2014,9825
9/20/2014,9753
9/20/2014,9805
9/20/2014,9939
9/20/2014,9959
9/20/2014,10389
9/20/2014,10875
9/20/2014,11366
9/20/2014,11925
9/20/2014,12579
9/20/2014,13447
9/20/2014,14408
9/20/2014,15364
9/20/2014,16054
9/20/2014,16666
9/20/2014,16678
9/20/2014,16496
9/20/2014,16030
9/20/2014,14874
9/20/2014,13426
9/20/2014,12199
9/20/2014,11282
9/21/2014,10916
9/21/2014,10654
9/21/2014,10515
9/21/2014,10688
9/21/2014,10961
9/21/2014,11885
9/21/2014,12531
9/21/2014,13042
9/21/2014,13639
9/21/2014,14315
9/21/2014,14982
9/21/2014,15704
9/21/2014,16717
9/21/2014,17750
9/21/2014,18557
9/21/2014,19257
9/21/2014,19363
9/21/2014,18892
9/21/2014,18356
9/21/2014,17506
9/21/2014,16036
9/21/2014,14209
9/21/2014,12766
9/21/2014,11812
9/22/2014,11089
9/22/2014,10631
9/22/2014,10687
9/22/2014,10783
9/22/2014,10949
9/22/2014,11978
9/22/2014,12625
9/22/2014,12907
9/22/2014,13210
9/22/2014,13542
9/22/2014,13874
9/22/2014,14114
9/22/2014,14561
9/22/2014,14912
9/22/2014,15232
9/22/2014,15490
9/22/2014,15473
9/22/2014,15171
9/22/2014,15161
9/22/2014,14752
9/22/2014,13740
9/22/2014,12491
9/22/2014,11348
9/22/2014,10648
9/23/2014,10187
9/23/2014,9837
9/23/2014,9694
9/23/2014,9792
9/23/2014,10280
9/23/2014,11324
9/23/2014,11984
9/23/2014,12171
9/23/2014,12361
9/23/2014,12560
9/23/2014,12774
9/23/2014,12699
9/23/2014,13377
9/23/2014,13909
9/23/2014,14436
9/23/2014,14975
9/23/2014,15244
9/23/2014,15138
9/23/2014,15270
9/23/2014,14900
9/23/2014,13939
9/23/2014,12668
9/23/2014,11555
9/23/2014,10828
9/24/2014,10323
9/24/2014,10008
9/24/2014,9859
9/24/2014,10002
9/24/2014,10498
9/24/2014,11578
9/24/2014,12233
9/24/2014,12484
9/24/2014,12877
9/24/2014,13268
9/24/2014,13597
9/24/2014,13961
9/24/2014,14689
9/24/2014,15451
9/24/2014,16202
9/24/2014,16735
9/24/2014,16942
9/24/2014,16630
9/24/2014,16546
9/24/2014,15994
9/24/2014,14932
9/24/2014,13503
9/24/2014,12241
9/24/2014,11337
9/25/2014,10783
9/25/2014,10394
9/25/2014,10216
9/25/2014,10262
9/25/2014,10720
9/25/2014,11701
9/25/2014,12383
9/25/2014,12761
9/25/2014,13225
9/25/2014,13700
9/25/2014,14203
9/25/2014,14617
9/25/2014,15330
9/25/2014,15972
9/25/2014,16408
9/25/2014,16754
9/25/2014,16659
9/25/2014,16109
9/25/2014,16030
9/25/2014,15468
9/25/2014,14463
9/25/2014,13390
9/25/2014,12320
9/25/2014,11423
9/26/2014,10888
9/26/2014,10746
9/26/2014,10514
9/26/2014,10415
9/26/2014,10505
9/26/2014,10880
9/26/2014,10906
9/26/2014,11236
9/26/2014,11680
9/26/2014,12126
9/26/2014,12530
9/26/2014,12978
9/26/2014,13577
9/26/2014,14248
9/26/2014,14842
9/26/2014,15273
9/26/2014,15452
9/26/2014,15177
9/26/2014,15112
9/26/2014,14609
9/26/2014,13777
9/26/2014,12816
9/26/2014,11806
9/26/2014,11056
9/27/2014,10499
9/27/2014,10047
9/27/2014,10109
9/27/2014,10008
9/27/2014,10103
9/27/2014,10345
9/27/2014,10409
9/27/2014,10826
9/27/2014,11256
9/27/2014,11701
9/27/2014,11930
9/27/2014,12085
9/27/2014,12658
9/27/2014,13262
9/27/2014,13702
9/27/2014,13982
9/27/2014,14190
9/27/2014,14285
9/27/2014,14522
9/27/2014,14133
9/27/2014,13250
9/27/2014,12159
9/27/2014,11062
9/27/2014,10672
9/28/2014,10340
9/28/2014,10081
9/28/2014,9958
9/28/2014,10144
9/28/2014,10545
9/28/2014,11496
9/28/2014,12269
9/28/2014,12614
9/28/2014,12919
9/28/2014,13173
9/28/2014,13263
9/28/2014,13429
9/28/2014,13712
9/28/2014,14214
9/28/2014,14598
9/28/2014,14819
9/28/2014,14886
9/28/2014,14795
9/28/2014,15016
9/28/2014,14569
9/28/2014,13600
9/28/2014,12402
9/28/2014,11292
9/28/2014,10557
9/29/2014,10361
9/29/2014,10203
9/29/2014,10038
9/29/2014,10191
9/29/2014,10702
9/29/2014,11622
9/29/2014,12159
9/29/2014,12373
9/29/2014,12610
9/29/2014,13004
9/29/2014,13029
9/29/2014,13028
9/29/2014,13050
9/29/2014,13226
9/29/2014,13282
9/29/2014,13512
9/29/2014,13600
9/29/2014,13704
9/29/2014,14204
9/29/2014,13897
9/29/2014,13118
9/29/2014,12034
9/29/2014,11046
9/29/2014,10509
9/30/2014,10165
9/30/2014,9746
9/30/2014,9666
9/30/2014,10148
9/30/2014,10675
9/30/2014,11608
9/30/2014,12233
9/30/2014,12509
9/30/2014,12769
9/30/2014,12960
9/30/2014,13005
9/30/2014,12900
9/30/2014,12924
9/30/2014,12933
9/30/2014,12987
9/30/2014,13030
9/30/2014,13140
9/30/2014,13384
9/30/2014,13862
9/30/2014,13572
9/30/2014,12893
9/30/2014,11828
9/30/2014,10922
9/30/2014,10303
10/1/2014,9927
10/1/2014,9691
10/1/2014,9521
10/1/2014,9691
10/1/2014,10195
10/1/2014,11279
10/1/2014,12088
10/1/2014,12396
10/1/2014,12712
10/1/2014,12914
10/1/2014,12826
10/1/2014,12619
10/1/2014,12683
10/1/2014,12700
10/1/2014,12865
10/1/2014,13106
10/1/2014,13285
10/1/2014,13451
10/1/2014,14014
10/1/2014,13767
10/1/2014,13037
10/1/2014,11980
10/1/2014,11138
10/1/2014,10729
10/2/2014,10318
10/2/2014,10031
10/2/2014,9896
10/2/2014,10043
10/2/2014,10436
10/2/2014,11500
10/2/2014,11944
10/2/2014,12456
10/2/2014,12652
10/2/2014,12820
10/2/2014,12926
10/2/2014,12958
10/2/2014,13224
10/2/2014,13402
10/2/2014,13696
10/2/2014,13659
10/2/2014,13761
10/2/2014,13687
10/2/2014,13969
10/2/2014,13572
10/2/2014,12849
10/2/2014,12086
10/2/2014,11352
10/2/2014,10679
10/3/2014,10194
10/3/2014,10001
10/3/2014,9959
10/3/2014,9612
10/3/2014,9700
10/3/2014,10132
10/3/2014,10388
10/3/2014,10986
10/3/2014,11402
10/3/2014,11579
10/3/2014,11705
10/3/2014,11781
10/3/2014,11621
10/3/2014,11531
10/3/2014,12056
10/3/2014,12260
10/3/2014,12419
10/3/2014,12229
10/3/2014,12641
10/3/2014,12385
10/3/2014,11850
10/3/2014,11078
10/3/2014,10580
10/3/2014,10077
10/4/2014,9684
10/4/2014,9722
10/4/2014,9301
10/4/2014,9232
10/4/2014,9331
10/4/2014,9508
10/4/2014,9661
10/4/2014,9941
10/4/2014,10168
10/4/2014,10332
10/4/2014,10454
10/4/2014,10627
10/4/2014,10918
10/4/2014,11020
10/4/2014,11054
10/4/2014,11444
10/4/2014,11895
10/4/2014,12333
10/4/2014,13021
10/4/2014,12841
10/4/2014,12242
10/4/2014,11311
10/4/2014,10414
10/4/2014,9785
10/5/2014,9422
10/5/2014,9241
10/5/2014,9230
10/5/2014,9385
10/5/2014,9626
10/5/2014,10744
10/5/2014,11539
10/5/2014,11793
10/5/2014,11969
10/5/2014,12148
10/5/2014,12367
10/5/2014,12411
10/5/2014,12654
10/5/2014,12934
10/5/2014,13198
10/5/2014,13417
10/5/2014,13601
10/5/2014,13709
10/5/2014,14179
10/5/2014,13841
10/5/2014,13019
10/5/2014,12021
10/5/2014,10909
10/5/2014,10169
10/6/2014,9744
10/6/2014,9493
10/6/2014,9396
10/6/2014,9516
10/6/2014,10097
10/6/2014,11158
10/6/2014,11875
10/6/2014,12034
10/6/2014,12194
10/6/2014,12380
10/6/2014,12538
10/6/2014,12596
10/6/2014,12885
10/6/2014,13214
10/6/2014,13549
10/6/2014,13845
10/6/2014,13969
10/6/2014,14033
10/6/2014,14441
10/6/2014,14027
10/6/2014,13204
10/6/2014,12071
10/6/2014,11062
10/6/2014,10549
10/7/2014,10206
10/7/2014,9904
10/7/2014,9740
10/7/2014,9916
10/7/2014,10327
10/7/2014,11186
10/7/2014,11909
10/7/2014,12079
10/7/2014,12158
10/7/2014,12362
10/7/2014,12579
10/7/2014,12754
10/7/2014,13199
10/7/2014,13607
10/7/2014,13994
10/7/2014,14240
10/7/2014,14217
10/7/2014,14305
10/7/2014,14688
10/7/2014,14239
10/7/2014,13388
10/7/2014,12257
10/7/2014,11224
10/7/2014,10425
10/8/2014,9960
10/8/2014,9672
10/8/2014,9541
10/8/2014,9688
10/8/2014,10290
10/8/2014,11280
10/8/2014,11995
10/8/2014,12205
10/8/2014,12467
10/8/2014,12766
10/8/2014,13180
10/8/2014,13517
10/8/2014,13940
10/8/2014,14432
10/8/2014,14896
10/8/2014,15223
10/8/2014,15110
10/8/2014,14977
10/8/2014,15290
10/8/2014,14777
10/8/2014,13816
10/8/2014,12652
10/8/2014,11558
10/8/2014,10748
10/9/2014,10220
10/9/2014,9866
10/9/2014,9703
10/9/2014,9816
10/9/2014,10306
10/9/2014,11285
10/9/2014,11953
10/9/2014,12212
10/9/2014,12489
10/9/2014,12810
10/9/2014,13079
10/9/2014,13370
10/9/2014,13857
10/9/2014,14350
10/9/2014,14811
10/9/2014,15194
10/9/2014,15291
10/9/2014,14979
10/9/2014,14953
10/9/2014,14326
10/9/2014,13485
10/9/2014,12569
10/9/2014,11496
10/9/2014,10709
10/10/2014,10156
10/10/2014,9755
10/10/2014,9503
10/10/2014,9556
10/10/2014,9735
10/10/2014,10148
10/10/2014,10473
10/10/2014,10839
10/10/2014,11200
10/10/2014,11467
10/10/2014,11713
10/10/2014,11974
10/10/2014,12377
10/10/2014,12931
10/10/2014,13462
10/10/2014,13858
10/10/2014,14059
10/10/2014,14033
10/10/2014,14162
10/10/2014,13657
10/10/2014,12985
10/10/2014,12113
10/10/2014,11246
10/10/2014,10501
10/11/2014,10011
10/11/2014,9613
10/11/2014,9363
10/11/2014,9291
10/11/2014,9356
10/11/2014,9611
10/11/2014,9705
10/11/2014,10025
10/11/2014,10332
10/11/2014,10615
10/11/2014,10894
10/11/2014,11228
10/11/2014,11615
10/11/2014,12156
10/11/2014,12690
10/11/2014,13310
10/11/2014,13735
10/11/2014,13795
10/11/2014,14158
10/11/2014,13623
10/11/2014,12836
10/11/2014,11805
10/11/2014,10788
10/11/2014,10047
10/12/2014,9614
10/12/2014,9354
10/12/2014,9227
10/12/2014,9403
10/12/2014,9983
10/12/2014,11031
10/12/2014,11835
10/12/2014,12137
10/12/2014,12452
10/12/2014,12804
10/12/2014,13195
10/12/2014,13550
10/12/2014,14208
10/12/2014,14916
10/12/2014,15596
10/12/2014,16179
10/12/2014,16425
10/12/2014,16251
10/12/2014,16225
10/12/2014,15423
10/12/2014,14297
10/12/2014,13001
10/12/2014,11799
10/12/2014,11006
10/13/2014,10431
10/13/2014,10074
10/13/2014,9896
10/13/2014,10028
10/13/2014,10528
10/13/2014,11660
10/13/2014,12481
10/13/2014,12749
10/13/2014,13119
10/13/2014,13503
10/13/2014,14005
10/13/2014,14510
10/13/2014,15276
10/13/2014,15947
10/13/2014,16553
10/13/2014,16953
10/13/2014,16855
10/13/2014,16576
10/13/2014,16584
10/13/2014,15833
10/13/2014,14764
10/13/2014,13371
10/13/2014,12133
10/13/2014,11242
10/14/2014,10701
10/14/2014,10363
10/14/2014,10201
10/14/2014,10267
10/14/2014,10746
10/14/2014,11795
10/14/2014,12618
10/14/2014,12838
10/14/2014,13173
10/14/2014,13538
10/14/2014,13889
10/14/2014,14155
10/14/2014,14685
10/14/2014,15041
10/14/2014,15536
10/14/2014,15813
10/14/2014,15765
10/14/2014,15646
10/14/2014,15761
10/14/2014,15089
10/14/2014,14125
10/14/2014,12822
10/14/2014,11604
10/14/2014,10795
10/15/2014,10292
10/15/2014,10229
10/15/2014,10220
10/15/2014,10329
10/15/2014,10693
10/15/2014,11768
10/15/2014,12633
10/15/2014,12849
10/15/2014,13089
10/15/2014,13296
10/15/2014,13532
10/15/2014,13561
10/15/2014,13997
10/15/2014,14353
10/15/2014,14537
10/15/2014,14570
10/15/2014,14423
10/15/2014,14524
10/15/2014,14654
10/15/2014,14158
10/15/2014,13319
10/15/2014,12271
10/15/2014,11251
10/15/2014,10528
10/16/2014,10079
10/16/2014,9791
10/16/2014,9663
10/16/2014,9789
10/16/2014,10287
10/16/2014,11377
10/16/2014,12253
10/16/2014,12443
10/16/2014,12633
10/16/2014,12839
10/16/2014,13049
10/16/2014,13191
10/16/2014,13630
10/16/2014,14049
10/16/2014,14422
10/16/2014,14748
10/16/2014,14694
10/16/2014,14534
10/16/2014,14534
10/16/2014,13936
10/16/2014,13183
10/16/2014,12284
10/16/2014,11337
10/16/2014,10787
10/17/2014,10396
10/17/2014,9730
10/17/2014,9485
10/17/2014,9452
10/17/2014,9626
10/17/2014,10020
10/17/2014,10423
10/17/2014,10823
10/17/2014,11223
10/17/2014,11458
10/17/2014,11496
10/17/2014,11413
10/17/2014,11423
10/17/2014,11663
10/17/2014,12043
10/17/2014,12085
10/17/2014,12096
10/17/2014,12503
10/17/2014,12812
10/17/2014,12490
10/17/2014,12007
10/17/2014,11304
10/17/2014,10718
10/17/2014,10318
10/18/2014,9871
10/18/2014,9559
10/18/2014,9376
10/18/2014,9322
10/18/2014,9387
10/18/2014,9694
10/18/2014,9889
10/18/2014,10142
10/18/2014,10372
10/18/2014,10223
10/18/2014,10284
10/18/2014,10552
10/18/2014,10672
10/18/2014,10715
10/18/2014,10877
10/18/2014,11305
10/18/2014,11517
10/18/2014,11984
10/18/2014,12512
10/18/2014,12260
10/18/2014,11654
10/18/2014,10934
10/18/2014,10348
10/18/2014,9780
10/19/2014,9612
10/19/2014,9674
10/19/2014,9550
10/19/2014,9460
10/19/2014,10098
10/19/2014,11200
